token,offset,surprisal,openai_engine,model,id,created,string_id
 of,4453,0.27682808,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 the,4456,0.59492904,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 primary,4460,5.4651885,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 examples,4468,0.45639607,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
.,4477,0.7743641,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 According,4478,5.162129,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 to,4488,0.008191389,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 Mack,4491,0.3795194,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
ay,4496,0.0011478824,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
",",4498,0.14326237,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 at,4499,4.2085085,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 one,4502,1.0865787,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 point,4506,0.16316734,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 twelve,4512,6.343356,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 acres,4519,5.6254163,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 of,4525,0.18686451,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 land,4528,0.311913,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 were,4533,0.9778716,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 offered,4538,2.5394118,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 for,4546,0.14194506,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 a,4550,2.4719322,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 Sem,4552,9.394212,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
per,4556,0.0018664877,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 Augustus,4559,0.019243173,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 bulb,4568,0.5959442,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
.,4573,1.3406051,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 He,4574,4.153136,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 claims,4577,5.1666627,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 that,4584,0.21895282,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 many,4589,3.1688278,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 such,4594,5.2600183,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 investors,4599,4.4546833,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 ruined,4609,6.4520946,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 by,4616,5.9958234,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 the,4619,0.3868765,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 fall,4623,4.165509,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 in,4628,1.2952148,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 prices,4631,0.48333246,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 were,4638,1.9624617,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 desperate,4643,5.9433694,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
",",4653,2.9238214,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 and,4654,0.61544675,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 Dutch,4658,11.375369,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 commerce,4664,10.203041,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 suffered,4673,2.0994537,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 a,4682,2.8688736,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 severe,4684,1.9319291,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 shock,4691,2.670955,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
.,4697,0.51664525,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 In,4698,2.7236347,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 Mack,4701,3.247266,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
ay,4706,0.0025666098,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
's,4708,0.012778183,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 account,4710,1.8972585,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
",",4718,0.12168504,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 the,4719,1.128013,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 panicked,4723,7.210367,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 tul,4732,3.4852004,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
ip,4736,0.014553467,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 spec,4738,2.1640105,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
ulators,4743,0.05183691,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 sought,4750,5.774032,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 help,4757,3.4864347,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 from,4762,0.24457489,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 the,4767,0.8223708,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 government,4771,1.6774144,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 of,4782,3.7130294,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 the,4785,0.19864105,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 Netherlands,4789,3.1397705,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
",",4801,0.6112987,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 which,4802,1.1150393,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 responded,4808,3.1804645,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 by,4818,0.2759348,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 declaring,4821,3.197374,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 that,4831,1.8412719,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 anyone,4836,2.734935,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 who,4843,0.5613591,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 had,4847,1.2319499,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 bought,4851,1.8874189,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 contracts,4858,3.1018498,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 to,4868,1.7333549,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 purchase,4871,0.70857745,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 bulbs,4880,1.1188176,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 in,4886,3.012601,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 the,4889,1.2995348,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 future,4893,1.8239031,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 could,4900,1.889555,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 void,4906,5.651532,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 their,4911,1.9002018,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 contract,4917,1.7407589,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 by,4926,3.5096586,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 payment,4929,5.076724,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 of,4937,0.08382104,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 a,4940,0.63996947,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 ten,4942,3.6471298,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 percent,4946,0.543499,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 fee,4954,1.9536006,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
.,4958,0.46520758,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 Attempt,4959,7.9655347,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
s,4967,0.07111109,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 that,4968,8.1798935,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 were,4973,1.3805717,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 made,4978,0.17785598,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 to,4983,0.28833866,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 resolve,4986,6.484015,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 the,4994,0.09690902,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 situation,4998,1.511219,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 to,5008,6.7881722,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 the,5011,1.8897716,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 satisfaction,5015,1.3313998,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 of,5028,0.0044319094,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 all,5031,0.8658579,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 parties,5035,0.4511299,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 were,5043,1.809476,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 unsuccessful,5048,1.151479,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
.,5061,0.6742249,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 The,5062,1.5953877,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 man,5066,5.3837156,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
ia,5070,0.032414857,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 finally,5072,3.9167671,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 ended,5080,0.8541935,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
",",5086,3.643043,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 Mack,5087,2.5250833,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
ay,5092,0.0025789775,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 says,5094,2.64698,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
",",5099,0.013763268,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 with,5100,2.2636983,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 individuals,5105,8.586372,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 stuck,5117,9.132385,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 with,5123,0.30233517,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 the,5128,3.4742134,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 bulbs,5132,2.2447753,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 they,5138,1.0343099,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 held,5143,5.3269057,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 at,5148,3.3496363,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 the,5151,1.425455,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 end,5155,2.455557,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 of,5159,0.010080207,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 the,5162,0.21057306,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 crash,5166,6.235862,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
.,5172,0.7734465,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 No,5173,6.018608,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 court,5176,7.145746,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 would,5182,2.789731,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 enforce,5188,2.4179564,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 payment,5196,1.925341,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 of,5204,0.67190397,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 a,5207,2.49642,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 contract,5209,1.5055993,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
",",5218,1.8934993,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 since,5219,3.2154121,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 judges,5225,7.3273473,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 regarded,5232,5.1945724,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 the,5241,1.0694404,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 debts,5245,6.6745706,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 as,5251,0.37817824,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 contracted,5254,6.4594746,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 through,5265,4.7249217,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 gambling,5273,5.189652,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
",",5282,1.3643495,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 and,5283,0.77627015,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 thus,5287,1.8688222,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 not,5292,2.191428,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 enforce,5296,1.6191195,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
able,5304,0.0021422359,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 by,5308,2.6327262,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 law,5311,0.61105233,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
.,5315,0.060768083,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 Although,5316,5.225899,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 Mack,5325,1.33046,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
ay,5330,0.0007922944,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
's,5332,0.7566343,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 book,5334,1.4875609,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 is,5339,1.5697912,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 a,5342,2.3169284,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 classic,5344,2.6402245,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 that,5352,4.518203,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 many,5357,3.544078,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 publishing,5362,12.498816,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 houses,5373,0.3482103,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 continue,5380,3.1088212,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 reprint,5389,6.158513,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
ing,5397,0.040324084,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 today,5400,2.1507556,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
",",5406,0.034422442,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 his,5407,2.5901031,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 account,5411,0.76695687,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 is,5419,1.2642001,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 contested,5422,4.889085,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
.,5432,1.2760074,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 Many,5433,2.965234,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 modern,5438,2.6054823,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 scholars,5445,1.4694018,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 believe,5454,1.8841937,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 the,5462,2.5384185,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 man,5466,1.7724386,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
ia,5470,0.00064275606,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 was,5472,0.87582237,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 not,5476,1.6242018,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 as,5480,1.1249009,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 extraordinary,5483,5.148574,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 as,5497,0.1925101,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 Mack,5500,0.2910502,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
ay,5505,0.0007185661,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 described,5507,2.026177,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
",",5517,1.1272062,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 with,5518,4.942547,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 some,5523,1.9853927,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 arguing,5528,2.1311724,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 that,5536,0.13104613,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 the,5541,1.1401883,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 price,5545,2.6533358,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 changes,5551,3.8647225,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 may,5559,4.7015524,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 not,5563,2.348663,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 have,5567,0.1037142,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
 constituted,5572,7.4322734,curie,curie:2020-05-03,cmpl-4A73AzenxnVyQxU2mUATLwVgkjdNI,1638315728,9
